,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
9423,3739,20/03/2021 22:15,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,4
9424,3739,07/08/2021 20:44,NULL,NULL,NULL,NULL,NULL,12498.63701,NULL,NULL
9425,3739,17/08/2021 07:22,NULL,NULL,NULL,NULL,NULL,24.94690577,NULL,NULL
9426,3739,24/08/2021 19:57,NULL,NULL,NULL,NULL,NULL,928.4181902,NULL,NULL
9427,3739,27/08/2021 10:26,NULL,NULL,NULL,NULL,NULL,33.51709558,NULL,NULL
9428,3740,01/04/2021 05:11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9429,3741,27/06/2021 04:10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9430,3742,05/01/2021 11:19,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9431,3742,05/01/2021 14:21,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9432,3742,08/01/2021 15:09,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
9433,3743,13/08/2021 17:49,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9434,3743,16/08/2021 01:57,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9435,3743,18/08/2021 03:31,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
9436,3746,31/08/2021 14:15,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9437,3746,04/09/2021 17:39,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9438,3746,07/09/2021 01:40,APPROVED,PLASTIC,48,1400,34,NULL,NULL,NULL
9439,3746,14/09/2021 06:44,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,1
9440,3747,21/04/2021 00:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9441,3749,10/02/2021 08:26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9442,3755,04/04/2021 16:51,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9443,3755,05/04/2021 06:37,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9444,3755,09/04/2021 01:55,APPROVED,PLASTIC,44,9800,41,NULL,NULL,NULL
9445,3755,17/04/2021 15:28,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,3
9446,3755,10/05/2021 05:10,NULL,NULL,NULL,NULL,NULL,97.28317984,NULL,NULL
9447,3755,29/09/2021 10:21,NULL,NULL,NULL,NULL,NULL,462.3994774,NULL,NULL
9448,3755,06/10/2021 17:14,NULL,NULL,NULL,NULL,NULL,254.5892142,NULL,NULL
9449,3755,10/10/2021 05:57,NULL,NULL,NULL,NULL,NULL,3386.768131,NULL,NULL
9450,3755,15/10/2021 14:41,NULL,NULL,NULL,NULL,NULL,3713.59565,NULL,NULL
9451,3756,08/08/2021 08:07,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9452,3756,10/08/2021 09:02,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9453,3756,12/08/2021 05:15,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
9454,3759,24/05/2021 09:21,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9455,3759,28/05/2021 02:02,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9456,3759,30/05/2021 15:35,APPROVED,PLASTIC,46,24000,46,NULL,NULL,NULL
9457,3759,30/05/2021 16:34,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
9458,3759,10/10/2021 23:19,NULL,NULL,NULL,NULL,NULL,1209.868846,NULL,NULL
9459,3759,13/10/2021 07:42,NULL,NULL,NULL,NULL,NULL,29.38636861,NULL,NULL
9460,3759,18/10/2021 05:42,NULL,NULL,NULL,NULL,NULL,259.1123396,NULL,NULL
9461,3759,21/10/2021 15:56,NULL,NULL,NULL,NULL,NULL,32.71135189,NULL,NULL
9462,3763,10/04/2021 23:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9463,3764,09/05/2021 09:55,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9464,3764,15/05/2021 15:57,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9465,3764,22/05/2021 15:15,APPROVED,DIGITAL,39,27700,40,NULL,NULL,NULL
9466,3764,17/09/2021 20:48,NULL,NULL,NULL,NULL,NULL,378.9991512,NULL,NULL
9467,3764,29/09/2021 18:35,NULL,NULL,NULL,NULL,NULL,271.7604412,NULL,NULL
9468,3764,07/10/2021 12:35,NULL,NULL,NULL,NULL,NULL,3060.857625,NULL,NULL
9469,3764,08/10/2021 07:57,NULL,NULL,NULL,NULL,NULL,181.2559918,NULL,NULL
9470,3765,03/08/2021 18:49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9471,3768,08/04/2021 03:32,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9472,3768,08/04/2021 03:52,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9473,3768,11/04/2021 03:27,APPROVED,PLASTIC,40,2900,42,NULL,NULL,NULL
9474,3768,24/04/2021 22:19,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
9475,3768,03/05/2021 10:36,NULL,NULL,NULL,NULL,NULL,83.08665977,NULL,NULL
9476,3768,19/08/2021 09:44,NULL,NULL,NULL,NULL,NULL,393.9632183,NULL,NULL
9477,3768,04/10/2021 20:59,NULL,NULL,NULL,NULL,NULL,210.8468656,NULL,NULL
9478,3769,03/02/2021 02:21,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9479,3769,09/02/2021 17:09,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9480,3769,15/02/2021 00:51,APPROVED,PLASTIC,44,9800,44,NULL,NULL,NULL
9481,3769,16/02/2021 13:45,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
9482,3769,13/07/2021 23:10,NULL,NULL,NULL,NULL,NULL,831.3380062,NULL,NULL
9483,3769,11/09/2021 14:43,NULL,NULL,NULL,NULL,NULL,86.78964425,NULL,NULL
9484,3769,19/10/2021 03:26,NULL,NULL,NULL,NULL,NULL,91.97976349,NULL,NULL
9485,3769,19/10/2021 10:12,NULL,NULL,NULL,NULL,NULL,2592.903529,NULL,NULL
9486,3769,21/10/2021 06:00,NULL,NULL,NULL,NULL,NULL,928.9245218,NULL,NULL
9487,3770,16/03/2021 23:02,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9488,3770,19/03/2021 08:48,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9489,3770,22/03/2021 16:35,APPROVED,DIGITAL,45,9800,40,NULL,NULL,NULL
9490,3773,01/05/2021 03:34,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9491,3773,04/05/2021 22:17,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9492,3773,09/05/2021 07:42,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
9493,3774,22/05/2021 20:12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9494,3775,04/04/2021 04:13,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9495,3775,09/04/2021 12:25,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9496,3775,11/04/2021 15:47,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
9497,3776,02/07/2021 21:15,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9498,3776,06/07/2021 14:09,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9499,3776,09/07/2021 11:07,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
9500,3777,16/05/2021 10:54,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9501,3777,17/05/2021 23:00,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9502,3777,22/05/2021 07:26,APPROVED,DIGITAL,47,5200,49,NULL,NULL,NULL
9503,3777,27/08/2021 17:45,NULL,NULL,NULL,NULL,NULL,684.3911966,NULL,NULL
9504,3777,07/09/2021 01:46,NULL,NULL,NULL,NULL,NULL,24.38920878,NULL,NULL
9505,3777,12/10/2021 14:30,NULL,NULL,NULL,NULL,NULL,79.60870888,NULL,NULL
9506,3777,20/10/2021 05:36,NULL,NULL,NULL,NULL,NULL,30.7560815,NULL,NULL
9507,3777,20/10/2021 14:49,NULL,NULL,NULL,NULL,NULL,521.4799022,NULL,NULL
9508,3778,21/08/2021 03:25,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9509,3778,24/08/2021 05:32,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9510,3778,25/08/2021 20:11,APPROVED,PLASTIC,33,9400,47,NULL,NULL,NULL
9511,3778,27/08/2021 00:50,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
9512,3778,08/09/2021 06:02,NULL,NULL,NULL,NULL,NULL,585.1842844,NULL,NULL
9513,3778,23/09/2021 00:34,NULL,NULL,NULL,NULL,NULL,744.4751351,NULL,NULL
9514,3779,10/04/2021 21:19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9515,3782,06/08/2021 22:02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9516,3783,03/01/2021 11:44,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9517,3783,09/01/2021 19:30,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9518,3783,12/01/2021 20:13,APPROVED,PLASTIC,33,8200,46,NULL,NULL,NULL
9519,3783,16/01/2021 05:12,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,1
9520,3783,06/08/2021 16:56,NULL,NULL,NULL,NULL,NULL,372.4435981,NULL,NULL
9521,3783,07/10/2021 00:58,NULL,NULL,NULL,NULL,NULL,312.6824808,NULL,NULL
9522,3783,20/10/2021 17:24,NULL,NULL,NULL,NULL,NULL,42.34504482,NULL,NULL
9523,3783,21/10/2021 06:49,NULL,NULL,NULL,NULL,NULL,651.3347646,NULL,NULL
9524,3785,25/01/2021 08:43,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9525,3785,25/01/2021 20:36,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9526,3785,29/01/2021 01:39,APPROVED,PLASTIC,49,17900,41,NULL,NULL,NULL
9527,3785,10/02/2021 04:21,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
9528,3785,28/08/2021 04:32,NULL,NULL,NULL,NULL,NULL,130.3229336,NULL,NULL
9529,3785,13/10/2021 11:57,NULL,NULL,NULL,NULL,NULL,4.489798025,NULL,NULL
9530,3785,17/10/2021 21:54,NULL,NULL,NULL,NULL,NULL,1652.963558,NULL,NULL
9531,3786,19/01/2021 22:48,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9532,3786,25/01/2021 06:26,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9533,3786,27/01/2021 16:33,APPROVED,PLASTIC,41,34700,35,NULL,NULL,NULL
9534,3786,10/02/2021 04:05,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
9535,3786,29/08/2021 18:55,NULL,NULL,NULL,NULL,NULL,54.31060494,NULL,NULL
9536,3786,28/09/2021 01:32,NULL,NULL,NULL,NULL,NULL,464.5841613,NULL,NULL
9537,3786,04/10/2021 13:42,NULL,NULL,NULL,NULL,NULL,85.55142711,NULL,NULL
9538,3786,18/10/2021 23:26,NULL,NULL,NULL,NULL,NULL,28.18315311,NULL,NULL
9539,3786,19/10/2021 01:41,NULL,NULL,NULL,NULL,NULL,1372.193682,NULL,NULL
9540,3787,20/02/2021 03:26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9541,3790,03/10/2021 20:41,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9542,3790,09/10/2021 14:24,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9543,3790,16/10/2021 05:42,APPROVED,PLASTIC,48,13200,31,NULL,NULL,NULL
9544,3790,19/10/2021 12:42,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,0
9545,3790,20/10/2021 23:36,NULL,NULL,NULL,NULL,NULL,709.627129,NULL,NULL
9546,3790,21/10/2021 16:59,NULL,NULL,NULL,NULL,NULL,1131.085659,NULL,NULL
9547,3791,22/05/2021 04:58,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9548,3791,24/05/2021 08:10,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9549,3791,30/05/2021 03:21,APPROVED,PLASTIC,48,1200,48,NULL,NULL,NULL
9550,3791,03/06/2021 18:10,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,2
9551,3791,12/06/2021 00:13,NULL,NULL,NULL,NULL,NULL,499.2036449,NULL,NULL
9552,3792,15/08/2021 00:45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9553,3794,30/03/2021 12:16,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9554,3794,31/03/2021 03:28,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9555,3794,31/03/2021 04:04,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
9556,3795,13/01/2021 22:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9557,3797,04/08/2021 12:55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9558,3798,15/05/2021 04:46,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9559,3798,21/05/2021 18:49,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9560,3798,25/05/2021 06:12,APPROVED,PLASTIC,32,200,40,NULL,NULL,NULL
9561,3798,28/05/2021 07:46,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
9562,3798,15/09/2021 08:25,NULL,NULL,NULL,NULL,NULL,343.34845,NULL,NULL
9563,3798,18/10/2021 04:43,NULL,NULL,NULL,NULL,NULL,2542.972837,NULL,NULL
9564,3798,18/10/2021 15:04,NULL,NULL,NULL,NULL,NULL,409.4793847,NULL,NULL
9565,3800,06/06/2021 09:35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9566,3801,20/09/2021 04:26,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9567,3801,25/09/2021 22:16,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9568,3801,26/09/2021 16:21,APPROVED,PLASTIC,41,3600,38,NULL,NULL,NULL
9569,3801,05/10/2021 11:35,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
9570,3801,15/10/2021 05:12,NULL,NULL,NULL,NULL,NULL,159.3737166,NULL,NULL
9571,3801,21/10/2021 08:54,NULL,NULL,NULL,NULL,NULL,13.33001343,NULL,NULL
9572,3801,21/10/2021 12:11,NULL,NULL,NULL,NULL,NULL,102.7033691,NULL,NULL
9573,3804,01/05/2021 17:25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9574,3805,11/04/2021 17:15,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9575,3805,14/04/2021 10:04,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9576,3805,17/04/2021 23:18,APPROVED,DIGITAL,36,600,31,NULL,NULL,NULL
9577,3805,29/06/2021 12:27,NULL,NULL,NULL,NULL,NULL,445.2041897,NULL,NULL
9578,3805,10/07/2021 10:55,NULL,NULL,NULL,NULL,NULL,6195.108038,NULL,NULL
9579,3805,28/07/2021 06:02,NULL,NULL,NULL,NULL,NULL,47.1210457,NULL,NULL
9580,3809,01/04/2021 08:33,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9581,3809,06/04/2021 17:24,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9582,3809,10/04/2021 16:15,APPROVED,PLASTIC,41,300,49,NULL,NULL,NULL
9583,3809,16/04/2021 23:49,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
9584,3810,29/04/2021 10:44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9585,3812,18/01/2021 04:11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9586,3814,19/08/2021 20:35,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9587,3814,24/08/2021 09:56,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9588,3814,29/08/2021 13:52,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
9589,3816,07/02/2021 22:12,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9590,3816,12/02/2021 22:59,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9591,3816,16/02/2021 20:54,APPROVED,PLASTIC,49,2700,40,NULL,NULL,NULL
9592,3816,01/03/2021 15:36,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
9593,3816,16/05/2021 21:08,NULL,NULL,NULL,NULL,NULL,1703.753463,NULL,NULL
9594,3816,16/07/2021 11:05,NULL,NULL,NULL,NULL,NULL,1024.122098,NULL,NULL
9595,3816,02/08/2021 09:40,NULL,NULL,NULL,NULL,NULL,706.0761053,NULL,NULL
9596,3816,22/08/2021 08:02,NULL,NULL,NULL,NULL,NULL,76.1366718,NULL,NULL
9597,3816,01/10/2021 23:58,NULL,NULL,NULL,NULL,NULL,7294.779311,NULL,NULL
9598,3817,30/04/2021 17:45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9599,3818,01/10/2021 16:47,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9600,3818,08/10/2021 12:15,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9601,3818,13/10/2021 00:07,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
9602,3819,04/10/2021 00:05,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9603,3819,05/10/2021 06:39,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9604,3819,08/10/2021 13:27,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
9605,3820,09/08/2021 15:36,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9606,3820,09/08/2021 21:35,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9607,3820,10/08/2021 08:40,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
9608,3822,19/08/2021 14:38,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9609,3822,20/08/2021 23:15,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9610,3822,22/08/2021 17:22,APPROVED,DIGITAL,32,5400,40,NULL,NULL,NULL
9611,3823,19/05/2021 01:18,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9612,3823,21/05/2021 07:03,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9613,3823,22/05/2021 16:59,APPROVED,PLASTIC,49,1800,43,NULL,NULL,NULL
9614,3823,01/06/2021 19:21,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,3
9615,3823,07/06/2021 20:01,NULL,NULL,NULL,NULL,NULL,132.4806851,NULL,NULL
9616,3823,01/08/2021 02:57,NULL,NULL,NULL,NULL,NULL,249.2005957,NULL,NULL
9617,3823,05/09/2021 01:51,NULL,NULL,NULL,NULL,NULL,4.109789161,NULL,NULL
9618,3824,20/09/2021 11:03,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9619,3824,23/09/2021 21:21,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9620,3824,25/09/2021 10:04,APPROVED,PLASTIC,31,3500,35,NULL,NULL,NULL
9621,3824,04/10/2021 06:17,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,1
9622,3824,06/10/2021 14:15,NULL,NULL,NULL,NULL,NULL,65.05538674,NULL,NULL
9623,3824,07/10/2021 08:38,NULL,NULL,NULL,NULL,NULL,55.60626865,NULL,NULL
9624,3824,09/10/2021 00:01,NULL,NULL,NULL,NULL,NULL,170.2043994,NULL,NULL
9625,3824,09/10/2021 02:02,NULL,NULL,NULL,NULL,NULL,171.4126018,NULL,NULL
9626,3824,16/10/2021 07:13,NULL,NULL,NULL,NULL,NULL,40.92889573,NULL,NULL
9627,3825,13/05/2021 11:12,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9628,3825,13/05/2021 16:20,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9629,3825,15/05/2021 03:06,APPROVED,PLASTIC,43,26300,30,NULL,NULL,NULL
9630,3825,19/05/2021 02:16,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,2
9631,3825,30/05/2021 20:18,NULL,NULL,NULL,NULL,NULL,231.0667919,NULL,NULL
9632,3825,11/07/2021 00:51,NULL,NULL,NULL,NULL,NULL,302.5087779,NULL,NULL
9633,3825,30/08/2021 18:22,NULL,NULL,NULL,NULL,NULL,74.18761544,NULL,NULL
9634,3826,09/09/2021 20:49,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9635,3826,10/09/2021 02:50,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9636,3826,13/09/2021 22:22,APPROVED,DIGITAL,41,7800,49,NULL,NULL,NULL
9637,3826,09/10/2021 06:59,NULL,NULL,NULL,NULL,NULL,4785.02348,NULL,NULL
9638,3826,11/10/2021 21:48,NULL,NULL,NULL,NULL,NULL,17.40023366,NULL,NULL
9639,3826,21/10/2021 20:41,NULL,NULL,NULL,NULL,NULL,207.6251202,NULL,NULL
9640,3826,21/10/2021 21:28,NULL,NULL,NULL,NULL,NULL,730.0273752,NULL,NULL
9641,3826,21/10/2021 21:38,NULL,NULL,NULL,NULL,NULL,90.25717773,NULL,NULL
9642,3827,23/02/2021 18:07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9643,3828,08/02/2021 11:24,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9644,3828,13/02/2021 19:22,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9645,3828,14/02/2021 07:20,APPROVED,DIGITAL,48,6800,44,NULL,NULL,NULL
9646,3828,03/09/2021 09:06,NULL,NULL,NULL,NULL,NULL,48.3362769,NULL,NULL
9647,3828,04/09/2021 00:18,NULL,NULL,NULL,NULL,NULL,16.04637049,NULL,NULL
9648,3828,21/10/2021 08:10,NULL,NULL,NULL,NULL,NULL,168.9172272,NULL,NULL
9649,3828,21/10/2021 10:27,NULL,NULL,NULL,NULL,NULL,493.7476895,NULL,NULL
9650,3828,21/10/2021 12:08,NULL,NULL,NULL,NULL,NULL,86.14115885,NULL,NULL
9651,3829,18/04/2021 10:35,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9652,3829,22/04/2021 07:20,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9653,3829,28/04/2021 21:23,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
9654,3830,23/08/2021 09:19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9655,3831,23/05/2021 10:35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9656,3832,17/03/2021 14:08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9657,3834,16/06/2021 20:43,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9658,3834,19/06/2021 05:39,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9659,3834,20/06/2021 07:05,APPROVED,PLASTIC,42,12800,47,NULL,NULL,NULL
9660,3834,26/06/2021 10:32,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,3
9661,3834,15/08/2021 14:05,NULL,NULL,NULL,NULL,NULL,543.3678966,NULL,NULL
9662,3834,18/09/2021 23:43,NULL,NULL,NULL,NULL,NULL,1344.876448,NULL,NULL
9663,3835,13/08/2021 01:44,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9664,3835,18/08/2021 03:23,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9665,3835,20/08/2021 09:11,APPROVED,PLASTIC,40,8900,35,NULL,NULL,NULL
9666,3835,22/08/2021 18:53,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,1
9667,3835,19/09/2021 17:21,NULL,NULL,NULL,NULL,NULL,24.92534655,NULL,NULL
9668,3835,25/09/2021 21:12,NULL,NULL,NULL,NULL,NULL,7115.896057,NULL,NULL
9669,3835,14/10/2021 14:05,NULL,NULL,NULL,NULL,NULL,37.60125342,NULL,NULL
9670,3835,15/10/2021 06:41,NULL,NULL,NULL,NULL,NULL,232.5783472,NULL,NULL
9671,3835,18/10/2021 01:51,NULL,NULL,NULL,NULL,NULL,1340.026324,NULL,NULL
9672,3839,02/07/2021 12:05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9673,3841,10/07/2021 05:20,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9674,3841,10/07/2021 21:13,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9675,3841,11/07/2021 07:47,APPROVED,PLASTIC,46,14900,41,NULL,NULL,NULL
9676,3841,23/07/2021 04:14,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
9677,3841,09/08/2021 16:35,NULL,NULL,NULL,NULL,NULL,3169.040325,NULL,NULL
9678,3841,24/09/2021 15:33,NULL,NULL,NULL,NULL,NULL,35.59812017,NULL,NULL
9679,3841,09/10/2021 13:30,NULL,NULL,NULL,NULL,NULL,105.6163569,NULL,NULL
9680,3841,20/10/2021 13:56,NULL,NULL,NULL,NULL,NULL,99.48921779,NULL,NULL
9681,3844,02/09/2021 14:51,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9682,3844,03/09/2021 22:15,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9683,3844,09/09/2021 09:05,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
9684,3845,22/05/2021 21:54,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9685,3845,25/05/2021 00:28,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9686,3845,25/05/2021 18:40,APPROVED,PLASTIC,45,12900,33,NULL,NULL,NULL
9687,3845,06/06/2021 14:27,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,0
9688,3845,22/06/2021 20:02,NULL,NULL,NULL,NULL,NULL,11.89230808,NULL,NULL
9689,3845,18/08/2021 23:03,NULL,NULL,NULL,NULL,NULL,114.900168,NULL,NULL
9690,3845,23/08/2021 10:59,NULL,NULL,NULL,NULL,NULL,8.903695166,NULL,NULL
9691,3845,26/08/2021 08:37,NULL,NULL,NULL,NULL,NULL,171.0128027,NULL,NULL
9692,3846,09/10/2021 08:42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9693,3847,09/06/2021 08:36,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9694,3847,15/06/2021 05:24,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9695,3847,19/06/2021 06:43,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
9696,3848,16/04/2021 04:55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9697,3850,28/07/2021 21:52,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9698,3850,03/08/2021 12:21,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
