,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
11598,4569,03:57.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11599,4569,39:37.2,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
11600,4571,32:39.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11601,4571,57:07.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11602,4571,03:59.4,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
11603,4573,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11604,4574,29:50.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11605,4574,10:23.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11606,4574,03:36.0,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
11607,4575,28:20.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11608,4575,00:08.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11609,4575,44:16.6,APPROVED,DIGITAL,49,400,44,NULL,NULL,NULL
11610,4575,55:54.0,NULL,NULL,NULL,NULL,NULL,1651.441078,NULL,NULL
11611,4575,06:08.9,NULL,NULL,NULL,NULL,NULL,12.02143861,NULL,NULL
11612,4575,26:14.3,NULL,NULL,NULL,NULL,NULL,242.3212453,NULL,NULL
11613,4576,49:29.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11614,4576,47:23.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11615,4576,18:50.5,APPROVED,PLASTIC,38,5700,35,NULL,NULL,NULL
11616,4576,17:13.1,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,3
11617,4577,09:56.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11618,4577,23:12.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11619,4577,09:20.4,APPROVED,PLASTIC,35,2200,32,NULL,NULL,NULL
11620,4577,46:11.7,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,2
11621,4577,36:49.7,NULL,NULL,NULL,NULL,NULL,6380.627078,NULL,NULL
11622,4577,50:52.5,NULL,NULL,NULL,NULL,NULL,479.4470525,NULL,NULL
11623,4578,27:08.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11624,4578,28:30.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11625,4578,27:08.3,APPROVED,DIGITAL,47,26100,39,NULL,NULL,NULL
11626,4578,29:09.7,NULL,NULL,NULL,NULL,NULL,15381.65176,NULL,NULL
11627,4579,30:04.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11628,4579,46:09.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11629,4579,26:17.7,APPROVED,PLASTIC,40,11300,34,NULL,NULL,NULL
11630,4579,44:15.4,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,1
11631,4579,57:32.8,NULL,NULL,NULL,NULL,NULL,88.33547927,NULL,NULL
11632,4579,54:54.7,NULL,NULL,NULL,NULL,NULL,123.2138686,NULL,NULL
11633,4579,14:52.4,NULL,NULL,NULL,NULL,NULL,625.0627324,NULL,NULL
11634,4579,37:25.6,NULL,NULL,NULL,NULL,NULL,2648.186089,NULL,NULL
11635,4579,35:32.6,NULL,NULL,NULL,NULL,NULL,11051.70031,NULL,NULL
11636,4582,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11637,4584,26:54.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11638,4584,49:11.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11639,4584,33:08.2,APPROVED,DIGITAL,43,28500,47,NULL,NULL,NULL
11640,4588,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11641,4589,27:20.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11642,4589,38:30.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11643,4589,24:14.2,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
11644,4591,53:29.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11645,4591,28:15.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11646,4591,59:11.5,APPROVED,PLASTIC,38,23200,34,NULL,NULL,NULL
11647,4591,43:41.3,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
11648,4592,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11649,4593,31:51.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11650,4593,51:13.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11651,4593,59:23.6,APPROVED,PLASTIC,47,30500,36,NULL,NULL,NULL
11652,4593,37:25.3,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,3
11653,4593,51:16.1,NULL,NULL,NULL,NULL,NULL,330.9404485,NULL,NULL
11654,4593,22:22.9,NULL,NULL,NULL,NULL,NULL,1926.045302,NULL,NULL
11655,4593,08:59.6,NULL,NULL,NULL,NULL,NULL,17.44106132,NULL,NULL
11656,4593,38:54.8,NULL,NULL,NULL,NULL,NULL,80.66161576,NULL,NULL
11657,4593,42:06.3,NULL,NULL,NULL,NULL,NULL,199.3409027,NULL,NULL
11658,4594,26:37.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11659,4594,38:13.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11660,4594,03:44.3,APPROVED,PLASTIC,40,3100,37,NULL,NULL,NULL
11661,4594,09:34.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
11662,4595,25:57.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11663,4595,31:33.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11664,4595,47:57.7,APPROVED,DIGITAL,42,3100,46,NULL,NULL,NULL
11665,4595,12:28.0,NULL,NULL,NULL,NULL,NULL,1334.019036,NULL,NULL
11666,4595,13:27.0,NULL,NULL,NULL,NULL,NULL,1108.138115,NULL,NULL
11667,4595,56:19.3,NULL,NULL,NULL,NULL,NULL,422.5284055,NULL,NULL
11668,4595,42:00.9,NULL,NULL,NULL,NULL,NULL,9.605207273,NULL,NULL
11669,4596,51:14.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11670,4596,55:11.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11671,4596,48:48.3,APPROVED,DIGITAL,30,27100,33,NULL,NULL,NULL
11672,4596,17:58.5,NULL,NULL,NULL,NULL,NULL,2355.013555,NULL,NULL
11673,4597,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11674,4598,55:10.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11675,4598,00:15.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11676,4598,26:58.2,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
11677,4599,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11678,4600,28:56.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11679,4600,57:16.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11680,4600,35:06.2,APPROVED,PLASTIC,33,9700,49,NULL,NULL,NULL
11681,4600,17:41.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
11682,4600,49:07.7,NULL,NULL,NULL,NULL,NULL,210.1832078,NULL,NULL
11683,4600,12:31.4,NULL,NULL,NULL,NULL,NULL,454.2293786,NULL,NULL
11684,4601,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11685,4602,26:14.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11686,4602,41:53.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11687,4602,14:21.0,APPROVED,PLASTIC,38,4200,43,NULL,NULL,NULL
11688,4602,54:36.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,2
11689,4602,21:47.5,NULL,NULL,NULL,NULL,NULL,363.8615063,NULL,NULL
11690,4602,11:59.6,NULL,NULL,NULL,NULL,NULL,2922.503262,NULL,NULL
11691,4603,00:13.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11692,4603,44:06.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11693,4603,12:15.7,APPROVED,DIGITAL,38,81200,42,NULL,NULL,NULL
11694,4603,47:01.7,NULL,NULL,NULL,NULL,NULL,42.44761017,NULL,NULL
11695,4603,52:34.6,NULL,NULL,NULL,NULL,NULL,258.2261545,NULL,NULL
11696,4603,55:30.9,NULL,NULL,NULL,NULL,NULL,2.51551427,NULL,NULL
11697,4603,23:36.2,NULL,NULL,NULL,NULL,NULL,12256.15953,NULL,NULL
11698,4605,13:39.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11699,4605,48:20.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11700,4605,52:34.3,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
11701,4606,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11702,4607,18:53.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11703,4607,49:03.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11704,4607,28:17.6,APPROVED,DIGITAL,38,8700,32,NULL,NULL,NULL
11705,4607,25:14.6,NULL,NULL,NULL,NULL,NULL,60.93478032,NULL,NULL
11706,4607,12:21.6,NULL,NULL,NULL,NULL,NULL,3613.537609,NULL,NULL
11707,4607,33:44.9,NULL,NULL,NULL,NULL,NULL,1104.2487,NULL,NULL
11708,4607,39:06.0,NULL,NULL,NULL,NULL,NULL,3170.962317,NULL,NULL
11709,4609,51:13.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11710,4609,22:23.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11711,4609,00:35.6,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
11712,4610,21:33.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11713,4610,28:14.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11714,4610,54:33.8,APPROVED,DIGITAL,47,400,45,NULL,NULL,NULL
11715,4610,47:40.1,NULL,NULL,NULL,NULL,NULL,63.08411065,NULL,NULL
11716,4610,15:59.3,NULL,NULL,NULL,NULL,NULL,365.0440637,NULL,NULL
11717,4612,31:06.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11718,4612,37:12.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11719,4612,36:15.3,APPROVED,PLASTIC,42,4600,41,NULL,NULL,NULL
11720,4612,15:43.6,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
11721,4612,36:15.2,NULL,NULL,NULL,NULL,NULL,25827.2222,NULL,NULL
11722,4612,21:33.0,NULL,NULL,NULL,NULL,NULL,9631.054797,NULL,NULL
11723,4612,54:53.1,NULL,NULL,NULL,NULL,NULL,683.0987082,NULL,NULL
11724,4614,42:09.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11725,4614,13:18.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11726,4614,19:53.6,APPROVED,PLASTIC,34,15100,48,NULL,NULL,NULL
11727,4614,20:20.4,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,3
11728,4614,36:29.6,NULL,NULL,NULL,NULL,NULL,14.00658522,NULL,NULL
11729,4614,37:09.5,NULL,NULL,NULL,NULL,NULL,72.29302899,NULL,NULL
11730,4614,01:39.2,NULL,NULL,NULL,NULL,NULL,867.9530317,NULL,NULL
11731,4615,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11732,4616,01:47.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11733,4616,26:32.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11734,4616,57:59.2,APPROVED,DIGITAL,34,10000,35,NULL,NULL,NULL
11735,4616,47:55.3,NULL,NULL,NULL,NULL,NULL,28.61829122,NULL,NULL
11736,4616,16:54.3,NULL,NULL,NULL,NULL,NULL,815.9391849,NULL,NULL
11737,4617,59:49.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11738,4617,43:28.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11739,4617,23:21.1,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
11740,4619,25:18.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11741,4619,35:55.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11742,4619,38:54.2,APPROVED,PLASTIC,44,35900,48,NULL,NULL,NULL
11743,4619,58:40.2,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,1
11744,4621,46:38.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11745,4621,09:01.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11746,4621,51:02.3,APPROVED,PLASTIC,49,2000,34,NULL,NULL,NULL
11747,4621,05:01.5,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,2
11748,4621,09:24.8,NULL,NULL,NULL,NULL,NULL,868.398512,NULL,NULL
11749,4622,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11750,4623,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11751,4624,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11752,4625,22:22.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11753,4625,45:40.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11754,4625,16:46.7,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
11755,4626,55:02.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11756,4626,00:44.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11757,4626,19:50.4,APPROVED,PLASTIC,47,3900,30,NULL,NULL,NULL
11758,4626,53:40.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,2
11759,4627,48:58.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11760,4627,10:06.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11761,4627,54:42.7,APPROVED,PLASTIC,34,11500,40,NULL,NULL,NULL
11762,4627,52:11.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
11763,4627,26:28.8,NULL,NULL,NULL,NULL,NULL,225.5778773,NULL,NULL
11764,4627,48:42.2,NULL,NULL,NULL,NULL,NULL,1359.646909,NULL,NULL
11765,4627,22:15.9,NULL,NULL,NULL,NULL,NULL,127.3200081,NULL,NULL
11766,4629,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11767,4633,03:14.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11768,4633,53:53.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11769,4633,15:17.6,APPROVED,PLASTIC,46,1800,38,NULL,NULL,NULL
11770,4633,06:43.8,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
11771,4633,22:23.9,NULL,NULL,NULL,NULL,NULL,3278.06183,NULL,NULL
11772,4633,49:06.4,NULL,NULL,NULL,NULL,NULL,65723.62328,NULL,NULL
11773,4633,49:24.1,NULL,NULL,NULL,NULL,NULL,32.49210886,NULL,NULL
11774,4633,04:24.2,NULL,NULL,NULL,NULL,NULL,78.98933087,NULL,NULL
11775,4633,50:19.4,NULL,NULL,NULL,NULL,NULL,897.9863556,NULL,NULL
11776,4634,45:34.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11777,4634,03:14.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11778,4634,01:26.0,APPROVED,PLASTIC,33,600,36,NULL,NULL,NULL
11779,4634,18:59.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,3
11780,4634,48:31.8,NULL,NULL,NULL,NULL,NULL,602.0429206,NULL,NULL
11781,4634,46:09.6,NULL,NULL,NULL,NULL,NULL,169.780166,NULL,NULL
11782,4634,12:01.1,NULL,NULL,NULL,NULL,NULL,137.7632014,NULL,NULL
11783,4634,52:00.6,NULL,NULL,NULL,NULL,NULL,8107.843638,NULL,NULL
11784,4636,32:27.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11785,4636,17:46.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11786,4636,37:01.9,APPROVED,DIGITAL,31,3600,46,NULL,NULL,NULL
11787,4636,44:02.6,NULL,NULL,NULL,NULL,NULL,103.6769375,NULL,NULL
11788,4636,44:13.6,NULL,NULL,NULL,NULL,NULL,208.5764831,NULL,NULL
11789,4638,35:17.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11790,4638,28:39.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11791,4638,53:08.7,APPROVED,DIGITAL,37,11100,49,NULL,NULL,NULL
11792,4638,51:15.7,NULL,NULL,NULL,NULL,NULL,238.7698594,NULL,NULL
11793,4638,41:51.9,NULL,NULL,NULL,NULL,NULL,439.7087759,NULL,NULL
11794,4641,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11795,4642,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11796,4643,56:10.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11797,4643,14:15.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11798,4643,37:46.6,APPROVED,PLASTIC,39,6100,46,NULL,NULL,NULL
11799,4643,56:09.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,0
11800,4643,29:27.2,NULL,NULL,NULL,NULL,NULL,73.86768501,NULL,NULL
11801,4643,02:51.5,NULL,NULL,NULL,NULL,NULL,193.6473532,NULL,NULL
11802,4643,30:16.8,NULL,NULL,NULL,NULL,NULL,210.2238113,NULL,NULL
11803,4643,25:02.6,NULL,NULL,NULL,NULL,NULL,306.4800051,NULL,NULL
11804,4646,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11805,4648,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11806,4649,48:43.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11807,4649,23:29.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11808,4649,13:08.3,APPROVED,DIGITAL,34,43600,44,NULL,NULL,NULL
11809,4649,26:31.2,NULL,NULL,NULL,NULL,NULL,118.4310041,NULL,NULL
11810,4649,17:33.2,NULL,NULL,NULL,NULL,NULL,365.4955347,NULL,NULL
11811,4650,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11812,4651,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11813,4652,09:36.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11814,4652,50:58.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11815,4652,43:06.6,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
11816,4653,02:51.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11817,4653,35:51.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11818,4653,34:41.2,APPROVED,PLASTIC,46,35700,43,NULL,NULL,NULL
11819,4653,50:28.8,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,3
11820,4653,57:55.9,NULL,NULL,NULL,NULL,NULL,517.4941463,NULL,NULL
11821,4653,43:27.1,NULL,NULL,NULL,NULL,NULL,1712.440541,NULL,NULL
11822,4653,13:07.4,NULL,NULL,NULL,NULL,NULL,8429.633211,NULL,NULL
11823,4653,07:53.1,NULL,NULL,NULL,NULL,NULL,13903.90253,NULL,NULL
11824,4653,29:11.6,NULL,NULL,NULL,NULL,NULL,144.8520293,NULL,NULL
11825,4654,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11826,4655,47:12.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11827,4655,20:16.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11828,4655,00:18.0,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
11829,4656,48:48.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11830,4656,55:36.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11831,4656,07:33.0,APPROVED,PLASTIC,31,5600,30,NULL,NULL,NULL
11832,4656,24:34.7,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,3
11833,4656,51:33.2,NULL,NULL,NULL,NULL,NULL,114.6132352,NULL,NULL
11834,4656,36:02.0,NULL,NULL,NULL,NULL,NULL,9607.760032,NULL,NULL
11835,4656,41:38.7,NULL,NULL,NULL,NULL,NULL,7.219822795,NULL,NULL
11836,4656,41:58.2,NULL,NULL,NULL,NULL,NULL,218.8149473,NULL,NULL
11837,4656,47:40.4,NULL,NULL,NULL,NULL,NULL,81.47495588,NULL,NULL
11838,4657,53:29.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11839,4657,58:07.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11840,4657,34:33.6,APPROVED,DIGITAL,44,7600,40,NULL,NULL,NULL
11841,4657,04:35.9,NULL,NULL,NULL,NULL,NULL,139.0520005,NULL,NULL
11842,4657,58:11.9,NULL,NULL,NULL,NULL,NULL,822.2180672,NULL,NULL
11843,4658,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11844,4661,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11845,4662,34:34.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11846,4662,53:24.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11847,4662,51:58.5,APPROVED,PLASTIC,41,31600,38,NULL,NULL,NULL
11848,4662,58:43.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,0
11849,4663,55:22.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11850,4663,42:00.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11851,4663,53:51.5,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
11852,4664,42:50.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11853,4664,46:06.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11854,4664,41:45.8,APPROVED,PLASTIC,32,9700,35,NULL,NULL,NULL
11855,4664,10:22.3,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,0
11856,4664,42:58.3,NULL,NULL,NULL,NULL,NULL,925.0975125,NULL,NULL
11857,4664,50:14.8,NULL,NULL,NULL,NULL,NULL,875.8584292,NULL,NULL
11858,4664,52:43.8,NULL,NULL,NULL,NULL,NULL,532.2812673,NULL,NULL
11859,4664,41:57.6,NULL,NULL,NULL,NULL,NULL,191.6065157,NULL,NULL
11860,4664,55:00.8,NULL,NULL,NULL,NULL,NULL,2.48106414,NULL,NULL
11861,4665,27:56.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11862,4665,16:15.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11863,4665,39:30.9,APPROVED,PLASTIC,36,8100,43,NULL,NULL,NULL
11864,4665,45:52.3,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,4
11865,4667,00:46.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11866,4667,12:47.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11867,4667,16:18.6,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
11868,4668,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11869,4671,26:10.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11870,4671,45:03.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11871,4671,55:57.8,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
11872,4672,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11873,4673,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11874,4674,07:35.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11875,4674,52:38.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11876,4674,47:06.0,APPROVED,PLASTIC,44,21100,48,NULL,NULL,NULL
11877,4674,44:55.5,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,2
11878,4674,44:01.8,NULL,NULL,NULL,NULL,NULL,1833.081922,NULL,NULL
11879,4676,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11880,4677,10:58.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11881,4677,49:26.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11882,4677,38:46.3,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
11883,4679,06:23.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11884,4679,26:25.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11885,4679,08:53.3,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
11886,4680,57:04.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11887,4680,43:52.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11888,4680,55:50.0,APPROVED,DIGITAL,32,500,46,NULL,NULL,NULL
11889,4680,31:04.3,NULL,NULL,NULL,NULL,NULL,125.8899677,NULL,NULL
11890,4680,11:57.1,NULL,NULL,NULL,NULL,NULL,176.1509518,NULL,NULL
11891,4680,48:15.5,NULL,NULL,NULL,NULL,NULL,245.5113367,NULL,NULL
11892,4682,00:13.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11893,4682,58:16.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11894,4682,21:27.8,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
11895,4683,07:37.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11896,4683,05:10.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11897,4683,10:51.6,APPROVED,PLASTIC,32,13100,42,NULL,NULL,NULL
11898,4683,42:58.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,1
11899,4683,40:00.8,NULL,NULL,NULL,NULL,NULL,6789.575668,NULL,NULL
11900,4687,21:14.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11901,4687,33:17.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11902,4687,48:27.6,APPROVED,DIGITAL,41,2900,45,NULL,NULL,NULL
11903,4688,23:24.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11904,4688,57:55.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11905,4688,43:15.4,APPROVED,PLASTIC,47,21900,32,NULL,NULL,NULL
